Time_sec,Signal_mV
0.0380006830601093,-2.77930029296875
0.0382506875539258,-2.77625390625
0.0385006920477423,-2.77674951171875
0.0387506965415588,-2.77777709960937
0.0390007010353753,-2.77570336914063
0.0392507055291918,-2.77373974609375
0.0395007100230083,-2.77533642578125
0.0397507145168249,-2.774859375
0.0400007190106414,-2.773244140625
0.0402507235044579,-2.77203295898437
0.0405007279982744,-2.77085864257812
0.0407507324920909,-2.7759970703125
0.0410007369859074,-2.77772216796875
0.0412507414797239,-2.77500610351562
0.0415007459735404,-2.77304223632812
0.0417507504673569,-2.77566674804687
0.0420007549611734,-2.77418017578125
0.0422507594549899,-2.77241821289063
0.0425007639488064,-2.77295068359375
0.042750768442623,-2.77474926757812
0.0430007729364395,-2.77153759765625
0.043250777430256,-2.77142749023437
0.0435007819240725,-2.77100537109375
0.043750786417889,-2.77177612304687
0.0440007909117055,-2.77247338867187
0.044250795405522,-2.77010595703125
0.0445007998993385,-2.770509765625
0.044750804393155,-2.771849609375
0.0450008088869715,-2.76775708007813
0.045250813380788,-2.77326245117187
0.0455008178746045,-2.77652905273438
0.0457508223684211,-2.77504272460938
0.0460008268622376,-2.77194116210937
0.0462508313560541,-2.77085864257812
0.0465008358498706,-2.771390625
0.0467508403436871,-2.76913330078125
0.0470008448375036,-2.76983081054688
0.0472508493313201,-2.7706748046875
0.0475008538251366,-2.77111547851562
0.0477508583189531,-2.7742353515625
0.0480008628127696,-2.77425366210938
0.0482508673065861,-2.77647412109375
0.0485008718004026,-2.7769697265625
0.0487508762942192,-2.77102368164062
0.0490008807880357,-2.77278540039062
0.0492508852818522,-2.77322607421875
0.0495008897756687,-2.77557495117187
0.0497508942694852,-2.7781259765625
0.0500008987633017,-2.77702490234375
0.0502509032571182,-2.7758134765625
0.0505009077509347,-2.77561157226563
0.0507509122447512,-2.77827270507813
0.0510009167385677,-2.77959423828125
0.0512509212323842,-2.7795390625
0.0515009257262008,-2.77741015625
0.0517509302200173,-2.77704296875
0.0520009347138338,-2.77339111328125
0.0522509392076503,-2.77190454101562
0.0525009437014668,-2.77225317382812
0.0527509481952833,-2.77583178710938
0.0530009526890998,-2.77847436523437
0.0532509571829163,-2.77296899414063
0.0535009616767328,-2.77480419921875
0.0537509661705493,-2.77755688476562
0.0540009706643658,-2.77841943359375
0.0542509751581823,-2.7820166015625
0.0545009796519989,-2.7826220703125
0.0547509841458154,-2.78197973632812
0.0550009886396319,-2.78709985351562
0.0552509931334484,-2.78539331054687
0.0555009976272649,-2.78482446289062
0.0557510021210814,-2.78425537109375
0.0560010066148979,-2.78726513671875
0.0562510111087144,-2.78381494140625
0.0565010156025309,-2.77748364257813
0.0567510200963474,-2.77118872070313
0.0570010245901639,-2.76595849609375
0.0572510290839804,-2.76039770507812
0.0575010335777969,-2.76107690429687
0.0577510380716135,-2.7633525390625
0.05800104256543,-2.76946362304687
0.0582510470592465,-2.76871142578125
0.058501051553063,-2.77258374023438
0.0587510560468795,-2.77284033203125
0.059001060540696,-2.77023461914062
0.0592510650345125,-2.77306079101563
0.059501069528329,-2.773611328125
0.0597510740221455,-2.77194116210937
0.060001078515962,-2.77296899414063
0.0602510830097785,-2.77313403320312
0.0605010875035951,-2.77337280273438
0.0607510919974116,-2.77539135742188
0.0610010964912281,-2.77823608398438
0.0612511009850446,-2.77676782226562
0.0615011054788611,-2.77408837890625
0.0617511099726776,-2.77124389648437
0.0620011144664941,-2.76871142578125
0.0622511189603106,-2.76891333007812
0.0625011234541271,-2.76992260742187
0.0627511279479436,-2.77111547851562
0.0630011324417601,-2.772638671875
0.0632511369355767,-2.772638671875
0.0635011414293932,-2.77383154296875
0.0637511459232097,-2.76977563476563
0.0640011504170262,-2.76403149414062
0.0642511549108427,-2.766251953125
0.0645011594046592,-2.77383154296875
0.0647511638984757,-2.77436352539062
0.0650011683922922,-2.77744677734375
0.0652511728861087,-2.77575854492187
0.0655011773799252,-2.77570336914063
0.0657511818737417,-2.777318359375
0.0660011863675583,-2.77764868164062
0.0662511908613748,-2.77296899414063
0.0665011953551913,-2.77179443359375
0.0667511998490078,-2.76968383789062
0.0670012043428243,-2.76893139648437
0.0672512088366408,-2.77056469726563
0.0675012133304573,-2.770509765625
0.0677512178242738,-2.77217993164063
0.0680012223180903,-2.77212475585937
0.0682512268119068,-2.77331762695313
0.0685012313057233,-2.77170263671875
0.0687512357995398,-2.76999584960938
0.0690012402933563,-2.77260205078125
0.0692512447871729,-2.7762724609375
0.0695012492809894,-2.772638671875
0.0697512537748059,-2.77232666015625
0.0700012582686224,-2.7718310546875
0.0702512627624389,-2.77331762695313
0.0705012672562554,-2.77100537109375
0.0707512717500719,-2.77155590820312
0.0710012762438884,-2.77638256835938
0.0712512807377049,-2.77629077148437
0.0715012852315214,-2.77240014648438
0.0717512897253379,-2.76869311523437
0.0720012942191544,-2.7721982421875
0.072251298712971,-2.77544653320312
0.0725013032067875,-2.77243676757812
0.072751307700604,-2.77217993164063
0.0730013121944205,-2.77405151367187
0.073251316688237,-2.77194116210937
0.0735013211820535,-2.77258374023438
0.07375132567587,-2.769115234375
0.0740013301696865,-2.77278540039062
0.074251334663503,-2.77331762695313
0.0745013391573195,-2.77408837890625
0.074751343651136,-2.77427197265625
0.0750013481449525,-2.77061987304688
0.075251352638769,-2.76961059570313
0.0755013571325856,-2.77346435546875
0.0757513616264021,-2.7744736328125
0.0760013661202186,-2.7733359375
0.0762513706140351,-2.77318920898438
0.0765013751078516,-2.77285888671875
0.0767513796016681,-2.7693720703125
0.0770013840954846,-2.76861938476562
0.0772513885893011,-2.7673349609375
0.0775013930831176,-2.7720146484375
0.0777513975769341,-2.77188623046875
0.0780014020707506,-2.76964721679688
0.0782514065645672,-2.76983081054688
0.0785014110583837,-2.76975732421875
0.0787514155522002,-2.77194116210937
0.0790014200460167,-2.77315234375
0.0792514245398332,-2.7700693359375
0.0795014290336497,-2.77335424804687
0.0797514335274662,-2.77074853515625
0.0800014380212827,-2.76986743164063
0.0802514425150992,-2.7723818359375
0.0805014470089157,-2.77230810546875
0.0807514515027322,-2.7759052734375
0.0810014559965487,-2.7779423828125
0.0812514604903653,-2.77425366210938
0.0815014649841818,-2.77755688476562
0.0817514694779983,-2.77878637695312
0.0820014739718148,-2.77840112304688
0.0822514784656313,-2.77702490234375
0.0825014829594478,-2.77755688476562
0.0827514874532643,-2.775556640625
0.0830014919470808,-2.77452880859375
0.0832514964408973,-2.77326245117187
0.0835015009347138,-2.77480419921875
0.0837515054285303,-2.77469409179688
0.0840015099223469,-2.7721982421875
0.0842515144161634,-2.77388647460937
0.0845015189099799,-2.7703447265625
0.0847515234037964,-2.77027124023438
0.0850015278976129,-2.77221655273437
0.0852515323914294,-2.7749326171875
0.0855015368852459,-2.77430859375
0.0857515413790624,-2.76867456054687
0.0860015458728789,-2.77017944335938
0.0862515503666954,-2.77251025390625
0.0865015548605119,-2.77203295898437
0.0867515593543284,-2.769904296875
0.0870015638481449,-2.771666015625
0.0872515683419615,-2.77236328125
0.087501572835778,-2.77350122070313
0.0877515773295945,-2.77217993164063
0.088001581823411,-2.77551977539063
0.0882515863172275,-2.77630908203125
0.088501590811044,-2.77109692382813
0.0887515953048605,-2.76994091796875
0.089001599798677,-2.77027124023438
0.0892516042924935,-2.77065673828125
0.08950160878631,-2.77159252929687
0.0897516132801265,-2.77434545898437
0.0900016177739431,-2.773005859375
0.0902516222677596,-2.77267529296875
0.0905016267615761,-2.77234497070312
0.0907516312553926,-2.77197802734375
0.0910016357492091,-2.77463916015625
0.0912516402430256,-2.77407006835938
0.0915016447368421,-2.77128051757813
0.0917516492306586,-2.76790380859375
0.0920016537244751,-2.77091357421875
0.0922516582182916,-2.77036279296875
0.0925016627121081,-2.77128051757813
0.0927516672059246,-2.7700693359375
0.0930016716997412,-2.77131713867188
0.0932516761935577,-2.7741435546875
0.0935016806873742,-2.777134765625
0.0937516851811907,-2.77529956054688
0.0940016896750072,-2.7748408203125
0.0942516941688237,-2.77676782226562
0.0945016986626402,-2.77612548828125
0.0947517031564567,-2.77179443359375
0.0950017076502732,-2.771849609375
0.0952517121440897,-2.77054663085937
0.0955017166379062,-2.7721064453125
0.0957517211317228,-2.7730791015625
0.0960017256255393,-2.77091357421875
0.0962517301193558,-2.7703447265625
0.0965017346131723,-2.76931689453125
0.0967517391069888,-2.7718310546875
0.0970017436008053,-2.77028955078125
0.0972517480946218,-2.77117065429688
0.0975017525884383,-2.77441870117188
0.0977517570822548,-2.773244140625
0.0980017615760713,-2.77344604492187
0.0982517660698878,-2.77372143554688
0.0985017705637043,-2.77489575195312
0.0987517750575208,-2.77416186523438
0.0990017795513374,-2.77539135742188
0.0992517840451539,-2.77585034179687
0.0995017885389704,-2.7744736328125
0.0997517930327869,-2.77274877929688
0.100001797526603,-2.77087670898438
0.10025180202042,-2.77071166992187
0.100501806514236,-2.77373974609375
0.100751811008053,-2.77232666015625
0.101001815501869,-2.77194116210937
0.101251819995686,-2.77403344726563
0.101501824489502,-2.77544653320312
0.101751828983319,-2.77524462890625
0.102001833477135,-2.77500610351562
0.102251837970952,-2.773794921875
0.102501842464768,-2.77027124023438
0.102751846958585,-2.76753686523438
0.103001851452402,-2.7682158203125
0.103251855946218,-2.76920678710938
0.103501860440035,-2.76707788085937
0.103751864933851,-2.7672431640625
0.104001869427668,-2.76977563476563
0.104251873921484,-2.77109692382813
0.104501878415301,-2.76845434570312
0.104751882909117,-2.76955541992188
0.105001887402934,-2.76832592773438
0.10525189189675,-2.76964721679688
0.105501896390567,-2.76995922851563
0.105751900884383,-2.77146411132812
0.1060019053782,-2.77036279296875
0.106251909872016,-2.76986743164063
0.106501914365833,-2.7706015625
0.106751918859649,-2.7681240234375
0.107001923353466,-2.76713305664062
0.107251927847282,-2.76683935546875
0.107501932341099,-2.76766528320312
0.107751936834915,-2.76735327148437
0.108001941328732,-2.76907836914063
0.108251945822548,-2.77010595703125
0.108501950316365,-2.77388647460937
0.108751954810181,-2.77489575195312
0.109001959303998,-2.77781396484375
0.109251963797814,-2.77709814453125
0.109501968291631,-2.77287719726562
0.109751972785447,-2.7722900390625
0.110001977279264,-2.77436352539062
0.11025198177308,-2.77471240234375
0.110501986266897,-2.77087670898438
0.110751990760713,-2.77041796875
0.11100199525453,-2.77315234375
0.111251999748346,-2.77188623046875
0.111502004242163,-2.76964721679688
0.111752008735979,-2.77177612304687
0.112002013229796,-2.77273022460937
0.112252017723612,-2.77337280273438
0.112502022217429,-2.77350122070313
0.112752026711245,-2.77594189453125
0.113002031205062,-2.77830932617187
0.113252035698878,-2.77296899414063
0.113502040192695,-2.7693720703125
0.113752044686511,-2.77146411132812
0.114002049180328,-2.77645581054687
0.114252053674144,-2.77768530273437
0.114502058167961,-2.77735498046875
0.114752062661777,-2.7750244140625
0.115002067155594,-2.77364794921875
0.11525207164941,-2.77465747070312
0.115502076143227,-2.77755688476562
0.115752080637043,-2.77407006835938
0.11600208513086,-2.77895166015625
0.116252089624676,-2.77517138671875
0.116502094118493,-2.77258374023438
0.116752098612309,-2.77241821289063
0.117002103106126,-2.77036279296875
0.117252107599942,-2.77344604492187
0.117502112093759,-2.77535473632812
0.117752116587575,-2.77443725585937
0.118002121081392,-2.77394165039063
0.118252125575209,-2.77350122070313
0.118502130069025,-2.77388647460937
0.118752134562842,-2.7760888671875
0.119002139056658,-2.77401513671875
0.119252143550475,-2.77335424804687
0.119502148044291,-2.77467553710937
0.119752152538108,-2.77342797851562
0.120002157031924,-2.77177612304687
0.120252161525741,-2.77331762695313
0.120502166019557,-2.77539135742188
0.120752170513374,-2.77058325195312
0.12100217500719,-2.77216162109375
0.121252179501007,-2.77260205078125
0.121502183994823,-2.77005078125
0.12175218848864,-2.77084008789063
0.122002192982456,-2.77451049804688
0.122252197476273,-2.77827270507813
0.122502201970089,-2.77496948242187
0.122752206463906,-2.77197802734375
0.123002210957722,-2.7736845703125
0.123252215451539,-2.77350122070313
0.123502219945355,-2.773703125
0.123752224439172,-2.77008764648438
0.124002228932988,-2.76904150390625
0.124252233426805,-2.7731708984375
0.124502237920621,-2.77405151367187
0.124752242414438,-2.77364794921875
0.125002246908254,-2.772546875
0.125252251402071,-2.77335424804687
0.125502255895887,-2.77384985351563
0.125752260389704,-2.77355615234375
0.12600226488352,-2.770693359375
0.126252269377337,-2.77390502929688
0.126502273871153,-2.77282202148437
0.12675227836497,-2.77115209960937
0.127002282858786,-2.77267529296875
0.127252287352603,-2.772546875
0.127502291846419,-2.77474926757812
0.127752296340236,-2.77895166015625
0.128002300834052,-2.77524462890625
0.128252305327869,-2.77498754882813
0.128502309821685,-2.77764868164062
0.128752314315502,-2.77359301757813
0.129002318809318,-2.77096875
0.129252323303135,-2.77047290039062
0.129502327796951,-2.76553637695313
0.129752332290768,-2.7671513671875
0.130002336784584,-2.77373974609375
0.130252341278401,-2.769537109375
0.130502345772217,-2.76573828125
0.130752350266034,-2.7681240234375
0.13100235475985,-2.766802734375
0.131252359253667,-2.76790380859375
0.131502363747483,-2.7687294921875
0.1317523682413,-2.7671513671875
0.132002372735117,-2.76940869140625
0.132252377228933,-2.77225317382812
0.13250238172275,-2.77146411132812
0.132752386216566,-2.77150073242187
0.133002390710383,-2.77276708984375
0.133252395204199,-2.76907836914063
0.133502399698016,-2.76504077148437
0.133752404191832,-2.7632607421875
0.134002408685649,-2.76630712890625
0.134252413179465,-2.7674267578125
0.134502417673282,-2.76691284179687
0.134752422167098,-2.76788549804688
0.135002426660915,-2.76854614257813
0.135252431154731,-2.77418017578125
0.135502435648548,-2.773005859375
0.135752440142364,-2.77348291015625
0.136002444636181,-2.77585034179687
0.136252449129997,-2.77647412109375
0.136502453623814,-2.77880493164063
0.13675245811763,-2.77994262695313
0.137002462611447,-2.77919018554688
0.137252467105263,-2.77860302734375
0.13750247159908,-2.77869482421875
0.137752476092896,-2.77841943359375
0.138002480586713,-2.779263671875
0.138252485080529,-2.77941040039063
0.138502489574346,-2.78073168945313
0.138752494068162,-2.77733666992187
0.139002498561979,-2.7737763671875
0.139252503055795,-2.7742353515625
0.139502507549612,-2.772546875
0.139752512043428,-2.77195971679688
0.140002516537245,-2.7729140625
0.140252521031061,-2.76962890625
0.140502525524878,-2.77478564453125
0.140752530018694,-2.77573999023438
0.141002534512511,-2.76902319335937
0.141252539006327,-2.77041796875
0.141502543500144,-2.77520776367188
0.14175254799396,-2.77904345703125
0.142002552487777,-2.78258544921875
0.142252556981593,-2.78234692382813
0.14250256147541,-2.77816259765625
0.142752565969226,-2.77001440429687
0.143002570463043,-2.77012451171875
0.143252574956859,-2.77038134765625
0.143502579450676,-2.77388647460937
0.143752583944492,-2.772546875
0.144002588438309,-2.76766528320312
0.144252592932125,-2.76876635742188
0.144502597425942,-2.7692802734375
0.144752601919758,-2.7758134765625
0.145002606413575,-2.778658203125
0.145252610907391,-2.7756298828125
0.145502615401208,-2.7751162109375
0.145752619895024,-2.77656591796875
0.146002624388841,-2.77295068359375
0.146252628882657,-2.77295068359375
0.146502633376474,-2.77234497070312
0.14675263787029,-2.77221655273437
0.147002642364107,-2.76660083007812
0.147252646857924,-2.77045483398437
0.14750265135174,-2.77293212890625
0.147752655845557,-2.77216162109375
0.148002660339373,-2.7739599609375
0.14825266483319,-2.77434545898437
0.148502669327006,-2.769904296875
0.148752673820823,-2.769537109375
0.149002678314639,-2.77535473632812
0.149252682808456,-2.7760888671875
0.149502687302272,-2.7750244140625
0.149752691796089,-2.77153759765625
0.150002696289905,-2.7730791015625
0.150252700783722,-2.77630908203125
0.150502705277538,-2.778658203125
0.150752709771355,-2.77280395507813
0.151002714265171,-2.7707666015625
0.151252718758988,-2.76845434570312
0.151502723252804,-2.7707666015625
0.151752727746621,-2.77434545898437
0.152002732240437,-2.77322607421875
0.152252736734254,-2.77304223632812
0.15250274122807,-2.77023461914062
0.152752745721887,-2.76834423828125
0.153002750215703,-2.76950048828125
0.15325275470952,-2.7703447265625
0.153502759203336,-2.769537109375
0.153752763697153,-2.77140893554688
0.154002768190969,-2.77342797851562
0.154252772684786,-2.77366625976562
0.154502777178602,-2.77258374023438
0.154752781672419,-2.7719228515625
0.155002786166235,-2.773703125
0.155252790660052,-2.77137255859375
0.155502795153868,-2.76931689453125
0.155752799647685,-2.76594018554687
0.156002804141501,-2.76885815429688
0.156252808635318,-2.77061987304688
0.156502813129134,-2.76968383789062
0.156752817622951,-2.769720703125
0.157002822116767,-2.7694453125
0.157252826610584,-2.77258374023438
0.1575028311044,-2.77212475585937
0.157752835598217,-2.77362963867188
0.158002840092033,-2.77115209960937
0.15825284458585,-2.77293212890625
0.158502849079666,-2.77482250976563
0.158752853573483,-2.77350122070313
0.159002858067299,-2.77498754882813
0.159252862561116,-2.77168432617187
0.159502867054932,-2.77061987304688
0.159752871548749,-2.77072998046875
0.160002876042565,-2.7721064453125
0.160252880536382,-2.770693359375
0.160502885030198,-2.76784887695313
0.160752889524015,-2.77278540039062
0.161002894017831,-2.772546875
0.161252898511648,-2.7738681640625
0.161502903005464,-2.77401513671875
0.161752907499281,-2.77436352539062
0.162002911993097,-2.7721982421875
0.162252916486914,-2.77216162109375
0.162502920980731,-2.77717163085938
0.162752925474547,-2.77282202148437
0.163002929968364,-2.77054663085937
0.16325293446218,-2.77146411132812
0.163502938955997,-2.77309741210937
0.163752943449813,-2.77302416992188
0.16400294794363,-2.77355615234375
0.164252952437446,-2.77443725585937
0.164502956931263,-2.77179443359375
0.164752961425079,-2.77570336914063
0.165002965918896,-2.77148266601563
0.165252970412712,-2.77273022460937
0.165502974906529,-2.77260205078125
0.165752979400345,-2.77355615234375
0.166002983894162,-2.774400390625
0.166252988387978,-2.77320751953125
0.166502992881795,-2.7745654296875
0.166752997375611,-2.77542822265625
0.167003001869428,-2.772546875
0.167253006363244,-2.76845434570312
0.167503010857061,-2.77038134765625
0.167753015350877,-2.77142749023437
0.168003019844694,-2.767775390625
0.16825302433851,-2.76973901367188
0.168503028832327,-2.7691884765625
0.168753033326143,-2.76852783203125
0.16900303781996,-2.7706015625
0.169253042313776,-2.76784887695313
0.169503046807593,-2.76906005859375
0.169753051301409,-2.76860131835938
0.170003055795226,-2.76808740234375
0.170253060289042,-2.77273022460937
0.170503064782859,-2.77704296875
0.170753069276675,-2.77827270507813
0.171003073770492,-2.77397827148438
0.171253078264308,-2.7744736328125
0.171503082758125,-2.77392333984375
0.171753087251941,-2.77388647460937
0.172003091745758,-2.77221655273437
0.172253096239574,-2.77072998046875
0.172503100733391,-2.76968383789062
0.172753105227207,-2.76867456054687
0.173003109721024,-2.77546484375
0.17325311421484,-2.77346435546875
0.173503118708657,-2.774583984375
0.173753123202473,-2.77689624023437
0.17400312769629,-2.7718310546875
0.174253132190106,-2.76962890625
0.174503136683923,-2.76656396484375
0.174753141177739,-2.77027124023438
0.175003145671556,-2.7742353515625
0.175253150165372,-2.77082177734375
0.175503154659189,-2.7674267578125
0.175753159153005,-2.77170263671875
0.176003163646822,-2.76772021484375
0.176253168140638,-2.76832592773438
0.176503172634455,-2.7729140625
0.176753177128272,-2.77777709960937
0.177003181622088,-2.77768530273437
0.177253186115905,-2.77489575195312
0.177503190609721,-2.77098681640625
0.177753195103538,-2.77247338867187
0.178003199597354,-2.77285888671875
0.178253204091171,-2.771390625
0.178503208584987,-2.7721064453125
0.178753213078804,-2.76827099609375
0.17900321757262,-2.76994091796875
0.179253222066437,-2.7712255859375
0.179503226560253,-2.76808740234375
0.17975323105407,-2.769537109375
0.180003235547886,-2.77120703125
0.180253240041703,-2.77322607421875
0.180503244535519,-2.76876635742188
0.180753249029336,-2.77072998046875
0.181003253523152,-2.77700659179688
0.181253258016969,-2.77326245117187
0.181503262510785,-2.77251025390625
0.181753267004602,-2.77553833007812
0.182003271498418,-2.77964916992187
0.182253275992235,-2.77841943359375
0.182503280486051,-2.7744736328125
0.182753284979868,-2.77438208007813
0.183003289473684,-2.77273022460937
0.183253293967501,-2.77230810546875
0.183503298461317,-2.77093188476562
0.183753302955134,-2.7662705078125
0.18400330744895,-2.76917016601563
0.184253311942767,-2.76946362304687
0.184503316436583,-2.76834423828125
0.1847533209304,-2.76454541015625
0.185003325424216,-2.76496752929688
0.185253329918033,-2.76770190429687
0.185503334411849,-2.76783032226562
0.185753338905666,-2.76955541992188
0.186003343399482,-2.77197802734375
0.186253347893299,-2.77230810546875
0.186503352387115,-2.77320751953125
0.186753356880932,-2.77302416992188
0.187003361374748,-2.7700693359375
0.187253365868565,-2.77014282226562
0.187503370362381,-2.77495092773438
0.187753374856198,-2.77638256835938
0.188003379350014,-2.76992260742187
0.188253383843831,-2.76830737304687
0.188503388337647,-2.77342797851562
0.188753392831464,-2.77153759765625
0.18900339732528,-2.7668759765625
0.189253401819097,-2.76612377929687
0.189503406312913,-2.7671513671875
0.18975341080673,-2.7687294921875
0.190003415300546,-2.7688212890625
0.190253419794363,-2.7698125
0.190503424288179,-2.77410668945312
0.190753428781996,-2.77342797851562
0.191003433275812,-2.77072998046875
0.191253437769629,-2.76946362304687
0.191503442263446,-2.7673349609375
0.191753446757262,-2.76792211914062
0.192003451251079,-2.76955541992188
0.192253455744895,-2.77212475585937
0.192503460238712,-2.7710419921875
0.192753464732528,-2.77168432617187
0.193003469226345,-2.77179443359375
0.193253473720161,-2.77118872070313
0.193503478213978,-2.772546875
0.193753482707794,-2.774767578125
0.194003487201611,-2.77306079101563
0.194253491695427,-2.77350122070313
0.194503496189244,-2.77416186523438
0.19475350068306,-2.77507934570313
0.195003505176877,-2.77251025390625
0.195253509670693,-2.77212475585937
0.19550351416451,-2.77454736328125
0.195753518658326,-2.77649267578125
0.196003523152143,-2.78056665039062
0.196253527645959,-2.78168603515625
0.196503532139776,-2.77856640625
0.196753536633592,-2.77816259765625
0.197003541127409,-2.78073168945313
0.197253545621225,-2.77963061523438
0.197503550115042,-2.77753881835938
0.197753554608858,-2.77337280273438
0.198003559102675,-2.77133569335937
0.198253563596491,-2.771666015625
0.198503568090308,-2.77612548828125
0.198753572584124,-2.777501953125
0.199003577077941,-2.779263671875
0.199253581571757,-2.77981420898438
0.199503586065574,-2.77911694335938
0.19975359055939,-2.77586865234375
0.200003595053207,-2.77441870117188
0.200253599547023,-2.77819921875
0.20050360404084,-2.78106225585937
0.200753608534656,-2.77707983398437
0.201003613028473,-2.77480419921875
0.201253617522289,-2.77445556640625
0.201503622016106,-2.77109692382813
0.201753626509922,-2.76977563476563
